sample_id,fold,split,node_id,forecast_origin,horizon,stored_target,recomputed_target,absolute_difference,target_match,history_length,history_latest_le_origin,target_observed_count_recomputed
34a9d61971f140d9cb4907a5,4,train,N021,2026-01-08 22:00:00,1,100.0,100.0,0.0,True,24,True,1
5b4034bda4c1097e77d77011,1,train,N016,2026-01-05 16:00:00,1,99.0,99.0,0.0,True,24,True,1
b1db475be156e4f1ab634d59,3,train,N007,2025-12-20 15:00:00,1,90.0,90.0,0.0,True,24,True,1
c5546062a11e0701a6a8eb2a,1,train,N021,2025-12-10 14:00:00,3,100.0,100.0,0.0,True,24,True,3
486b8c7b37a4748eca93d74b,4,train,N043,2026-01-19 16:00:00,1,58.5,58.5,0.0,True,24,True,1
2d236657cc0cc2f6ffb134d7,6,train,N030,2026-02-07 09:00:00,3,98.0,98.0,0.0,True,24,True,3
6a32c5864b5d3b2d224fab6b,3,train,N002,2025-12-24 18:00:00,3,91.8888888888889,91.8888888888889,0.0,True,24,True,3
f53fc133b5034fcd3f6e9b33,2,validation,N009,2026-01-20 13:00:00,1,90.0,90.0,0.0,True,24,True,1
500a83fc6ea54661009b6315,1,train,N003,2025-12-29 09:00:00,6,90.0,90.0,0.0,True,24,True,6
a646161856bd571639ece6c3,6,train,N025,2026-02-15 12:00:00,3,98.0,98.0,0.0,True,24,True,3
4c55eea716a43a73ff6832ee,6,train,N032,2025-12-15 09:00:00,1,100.0,100.0,0.0,True,24,True,1
445d58d4c336aaaefce524a7,5,train,N022,2026-01-13 21:00:00,6,98.0,98.0,0.0,True,24,True,5
03a6d4f144a222f2a3b925df,1,train,N051,2026-01-10 14:00:00,3,62.888888888888886,62.888888888888886,0.0,True,24,True,3
19f26f38419666310dec2c77,3,train,N030,2026-01-04 19:00:00,1,98.0,98.0,0.0,True,24,True,1
52490d17ab4d0dbd437f6005,2,train,N041,2025-12-24 19:00:00,1,77.0,77.0,0.0,True,24,True,1
95eba468e8bf62739c564502,4,train,N006,2026-01-25 11:00:00,3,90.0,90.0,0.0,True,24,True,3
b0c867c1d8d33c0131dbb968,1,train,N004,2025-12-31 05:00:00,3,90.0,90.0,0.0,True,24,True,3
6d2ec083f5dcaad2ce9a2dc7,5,train,N045,2025-12-26 06:00:00,3,66.41666666666667,66.41666666666667,0.0,True,24,True,3
71361e7fe7392e95081ee616,3,train,N020,2025-12-27 23:00:00,3,100.0,100.0,0.0,True,24,True,3
ab1fcefdb097606c3130dc8a,5,train,N047,2026-01-04 05:00:00,1,78.0,78.0,0.0,True,24,True,1
d639ee9a96c5670176ca1543,5,train,N003,2025-12-29 14:00:00,6,90.0,90.0,0.0,True,24,True,6
5b5a754325b225c18fecec62,6,train,N021,2025-12-26 05:00:00,1,100.0,100.0,0.0,True,24,True,1
453c7cdb8747c884e54a50dc,5,train,N020,2026-01-30 20:00:00,6,100.0,100.0,0.0,True,24,True,6
6acf1989a3e844627247fc2a,6,test,N031,2026-02-23 12:00:00,3,100.0,100.0,0.0,True,24,True,3
8920aa5adec8fef12bd47c8f,4,train,N014,2026-01-15 06:00:00,6,94.0,94.0,0.0,True,24,True,5
d0757ae0a9143b2bff9d868d,3,train,N015,2025-12-31 03:00:00,3,94.0,94.0,0.0,True,24,True,3
26671022337a17413b299335,2,train,N033,2026-01-14 06:00:00,1,100.0,100.0,0.0,True,24,True,1
573b83c4757f2fa91d2996b7,1,train,N031,2025-12-15 13:00:00,3,94.33333333333333,94.33333333333333,0.0,True,24,True,3
0cdc17f3a6452f53d6d54915,2,train,N025,2025-12-09 20:00:00,6,98.0,98.0,0.0,True,24,True,5
78302f894a9d8429cdbf508a,1,validation,N005,2026-01-18 16:00:00,3,43.0,43.0,0.0,True,24,True,3
ef6f8b16766f67ab837cb402,5,train,N019,2025-12-15 02:00:00,6,98.0,98.0,0.0,True,24,True,6
90fa2deb9cd5d640b53fe36d,2,train,N016,2025-12-21 06:00:00,1,99.0,99.0,0.0,True,24,True,1
467c04515a95e91f819f37b0,1,train,N029,2025-12-12 03:00:00,3,98.0,98.0,0.0,True,24,True,3
d7d2d6f218f83af250c1f038,2,train,N048,2026-01-05 05:00:00,3,69.0,69.0,0.0,True,24,True,3
d246719184014400c98673e0,6,test,N043,2026-02-27 07:00:00,1,67.5,67.5,0.0,True,24,True,1
3eae4289ede14e1d32efe264,2,train,N011,2025-12-14 15:00:00,3,94.0,94.0,0.0,True,24,True,3
4a09b3577e0e29d14f44bad3,6,train,N031,2026-01-13 20:00:00,1,100.0,100.0,0.0,True,24,True,1
f1ab482c748ca81557adb7f4,3,test,N037,2026-02-06 13:00:00,1,100.0,100.0,0.0,True,24,True,1
6e2cb8196e3eae66ef45aa5b,4,train,N012,2026-01-09 12:00:00,6,94.0,94.0,0.0,True,24,True,5
8c2893856196672008a8ff81,5,train,N023,2026-01-28 11:00:00,1,100.0,100.0,0.0,True,24,True,1
6b900f4674f3d5bc3e786a61,5,train,N017,2025-12-18 18:00:00,6,98.125,98.125,0.0,True,24,True,6
f25d7f67b2a1a5f033d3876a,3,train,N019,2025-12-15 13:00:00,6,96.53333333333333,96.53333333333333,0.0,True,24,True,5
848e1701f60fa63e77083ac2,1,train,N041,2025-12-18 00:00:00,1,89.0,89.0,0.0,True,24,True,1
485baec1dc8963181c11814f,2,train,N029,2025-12-16 11:00:00,6,98.0,98.0,0.0,True,24,True,5
9584fbac92ba470caa0c8ca7,2,train,N043,2025-12-16 00:00:00,6,77.0,77.0,0.0,True,24,True,6
ed0063a4fa26af3df223a524,6,train,N002,2025-12-09 17:00:00,3,94.0,94.0,0.0,True,24,True,3
80f8dbe6de6eeec0fee820a1,3,train,N004,2026-01-17 14:00:00,3,89.83333333333333,89.83333333333333,0.0,True,24,True,3
91d7d3f7b3a7164a0e8bac1f,6,train,N002,2026-01-16 09:00:00,6,94.0,94.0,0.0,True,24,True,6
f6684b6787e5559a5ff10165,1,train,N050,2025-12-29 22:00:00,3,50.138888888888886,50.138888888888886,0.0,True,24,True,3
ecbdb1757af32370b66d45f7,3,train,N007,2025-12-17 03:00:00,1,90.0,90.0,0.0,True,24,True,1
acd66879e7b9498aa830e971,5,train,N034,2025-12-27 01:00:00,1,100.0,100.0,0.0,True,24,True,1
6583a9a90fcfb9365481b0d1,5,train,N036,2026-01-12 12:00:00,6,98.2,98.2,0.0,True,24,True,5
f6ebf56d74efae7ffc334971,2,train,N030,2026-01-15 21:00:00,1,98.0,98.0,0.0,True,24,True,1
dd07b3bdc6bfafe7bc86aa69,2,train,N048,2026-01-09 14:00:00,1,67.5,67.5,0.0,True,24,True,1
f3eefd4c25ec745edbca0f93,6,train,N046,2026-01-08 03:00:00,3,85.66666666666667,85.66666666666667,0.0,True,24,True,3
9abce9b19a79a4c4116f777a,6,train,N004,2026-01-25 05:00:00,6,90.0,90.0,0.0,True,24,True,5
4ebe5bd4b6bdc09ac393410e,6,train,N040,2026-01-25 20:00:00,1,100.0,100.0,0.0,True,24,True,1
875fd3ce66aff2a00e5198a8,5,train,N003,2025-12-22 05:00:00,6,90.0,90.0,0.0,True,24,True,6
3e19c5cfe62488ccc903f251,4,train,N020,2026-01-20 19:00:00,1,100.0,100.0,0.0,True,24,True,1
bd4fa5f3d9a360dec5ab9660,2,train,N004,2025-12-12 11:00:00,1,90.0,90.0,0.0,True,24,True,1
30ae0cce4baddb452bd328ba,4,validation,N015,2026-02-05 12:00:00,3,94.0,94.0,0.0,True,24,True,3
a4121e0f549cb782c7067ea6,4,test,N021,2026-02-10 07:00:00,1,100.0,100.0,0.0,True,24,True,1
2b3aa519c5e54686d1dd4fc2,3,train,N020,2025-12-28 19:00:00,6,93.80555555555554,93.80555555555554,0.0,True,24,True,6
8b8554ca4a4bfcf401600fe9,2,train,N006,2025-12-23 10:00:00,6,89.95833333333333,89.95833333333333,0.0,True,24,True,6
b644db62f9fa99dfba4ab32a,3,train,N030,2026-01-15 06:00:00,1,98.0,98.0,0.0,True,24,True,1
bfa0f7149e8a0487456cae3c,1,train,N027,2025-12-26 22:00:00,3,100.0,100.0,0.0,True,24,True,3
5b65376d27d29015ca09da41,3,validation,N039,2026-02-01 13:00:00,3,100.0,100.0,0.0,True,24,True,3
2dde23f6dc488e2dfba1a595,2,train,N013,2025-12-17 14:00:00,6,94.0,94.0,0.0,True,24,True,6
70c283f27c744c92211bb74b,4,train,N048,2026-01-06 10:00:00,3,65.05555555555556,65.05555555555556,0.0,True,24,True,3
045b974a86dfe6f295b1574a,3,test,N029,2026-02-03 15:00:00,3,98.0,98.0,0.0,True,24,True,3
0682ef214010f948f5232244,2,train,N031,2026-01-07 03:00:00,6,100.0,100.0,0.0,True,24,True,6
394125406812060eec067466,6,train,N016,2026-02-14 13:00:00,1,99.0,99.0,0.0,True,24,True,1
e56bed1a7e98365ec3bc5779,4,train,N016,2025-12-17 17:00:00,1,99.0,99.0,0.0,True,24,True,1
b740c6535ef6a47234864667,2,train,N003,2025-12-11 00:00:00,6,90.0,90.0,0.0,True,24,True,5
2a4cd74c6e5d99bc1996d59b,4,train,N040,2025-12-28 13:00:00,6,97.75,97.75,0.0,True,24,True,6
0f4d6e2137d96e4d4e17501f,5,train,N048,2025-12-16 17:00:00,3,58.916666666666664,58.916666666666664,0.0,True,24,True,3
146f8575af8778075972c1fe,3,test,N005,2026-02-05 00:00:00,6,43.0,43.0,0.0,True,24,True,5
49fa27c2d24781916fdcf489,6,train,N026,2025-12-26 15:00:00,1,100.0,100.0,0.0,True,24,True,1
d3d0e613f5d7d9b4b9eeb974,4,train,N035,2026-01-09 21:00:00,3,100.0,100.0,0.0,True,24,True,3
c4e3335beeebc8b4ce8420c9,1,train,N014,2026-01-10 13:00:00,6,94.0,94.0,0.0,True,24,True,6
6b95d11d0db74ae8cc9de610,3,test,N051,2026-02-02 22:00:00,6,78.0,78.0,0.0,True,24,True,5
c14aaad819e885c04d13d578,4,train,N005,2026-01-08 08:00:00,6,43.0,43.0,0.0,True,24,True,6
e89a4297becb182a8eb65b35,2,train,N035,2026-01-06 02:00:00,6,100.0,100.0,0.0,True,24,True,5
dfcb43adb0eca5121d447557,5,train,N045,2025-12-21 06:00:00,1,76.25,76.25,0.0,True,24,True,1
eb41f102d0c44602a1c43399,4,train,N021,2025-12-13 23:00:00,1,100.0,100.0,0.0,True,24,True,1
6eefdeff9b6478920307da2d,5,train,N004,2026-02-02 12:00:00,3,90.0,90.0,0.0,True,24,True,3
18fe07ea8812befe4bdb1b30,6,train,N030,2026-01-17 10:00:00,3,98.0,98.0,0.0,True,24,True,3
7f904b8887f9e8fecc029a4c,6,train,N015,2026-01-08 23:00:00,1,94.0,94.0,0.0,True,24,True,1
69d65c4ad69364ea1d0ce21b,4,train,N014,2026-01-12 11:00:00,6,94.0,94.0,0.0,True,24,True,5
a0a68df624ecad1739b93ec6,4,train,N037,2025-12-20 16:00:00,1,100.0,100.0,0.0,True,24,True,1
5e18323c233d1802eea7b1dc,3,train,N043,2025-12-09 14:00:00,3,65.41666666666667,65.41666666666667,0.0,True,24,True,3
16316f344c2bfe6a5eb264d6,5,train,N039,2026-02-06 15:00:00,3,100.0,100.0,0.0,True,24,True,3
0fa1d75a717faab8cd6b59d8,3,train,N014,2025-12-12 14:00:00,1,94.0,94.0,0.0,True,24,True,1
80504523f35ad76305e3fce6,2,train,N047,2025-12-19 01:00:00,3,78.0,78.0,0.0,True,24,True,3
f98dd018494f52d93fd3752e,4,train,N017,2026-01-14 06:00:00,1,99.0,99.0,0.0,True,24,True,1
e36d6e505d665bc886e380c1,6,train,N025,2025-12-30 01:00:00,6,98.0,98.0,0.0,True,24,True,6
c50741a4108b2e65e4b1fb97,2,train,N010,2025-12-30 18:00:00,3,84.47222222222223,84.47222222222223,0.0,True,24,True,3
a617b6ccea1541e1fd3bec70,1,train,N020,2025-12-25 02:00:00,3,100.0,100.0,0.0,True,24,True,3
ec5e0de172760ceddf9795ba,6,train,N011,2026-02-15 02:00:00,6,94.0,94.0,0.0,True,24,True,6
1474d471b4c6ac52890d7375,4,train,N021,2025-12-30 00:00:00,1,100.0,100.0,0.0,True,24,True,1
44ef7b5a4b42535263183cc4,3,test,N009,2026-02-05 19:00:00,6,90.0,90.0,0.0,True,24,True,6
853f7c75fb1d610adda43278,6,train,N007,2025-12-16 01:00:00,6,90.0,90.0,0.0,True,24,True,6
fdcfcf8ed05694a736f442f2,5,train,N049,2026-02-04 09:00:00,1,34.666666666666664,34.666666666666664,0.0,True,24,True,1
0a7de57dc105222f2ce833ab,6,train,N010,2026-02-11 15:00:00,1,94.0,94.0,0.0,True,24,True,1
cfaea5b7d68fd764f20c3509,5,train,N046,2026-02-02 18:00:00,3,88.0,88.0,0.0,True,24,True,3
3fb628e383fe06a21ffb2624,3,test,N022,2026-02-03 15:00:00,1,98.0,98.0,0.0,True,24,True,1
2b10880a1215785d77c63e58,2,train,N022,2025-12-18 21:00:00,1,98.0,98.0,0.0,True,24,True,1
cc33297b750016cffbdb15e2,2,train,N033,2025-12-18 10:00:00,3,100.0,100.0,0.0,True,24,True,3
760bcf72e1dc86da887a1573,6,train,N033,2025-12-13 17:00:00,6,98.6111111111111,98.6111111111111,0.0,True,24,True,6
5fad5141811d1d0dc50162fa,4,train,N005,2025-12-18 20:00:00,3,43.0,43.0,0.0,True,24,True,3
51504acfd9e7272d4349226e,4,train,N018,2025-12-20 15:00:00,6,98.0,98.0,0.0,True,24,True,6
bc5cac5bff370a86c259b805,3,train,N041,2025-12-14 19:00:00,6,86.25,86.25,0.0,True,24,True,6
f72c21d7f7d6ed3d45985b22,5,test,N024,2026-02-21 15:00:00,3,100.0,100.0,0.0,True,24,True,3
25e080ef00e044c4070d6884,5,train,N036,2025-12-28 23:00:00,1,100.0,100.0,0.0,True,24,True,1
884fc458f27e9d82eab02c1b,5,train,N050,2025-12-17 08:00:00,1,31.0,31.0,0.0,True,24,True,1
3e4714eb262001c454f9357b,4,validation,N011,2026-02-08 11:00:00,1,94.0,94.0,0.0,True,24,True,1
1036923cbf4eac91ef558c8e,5,test,N043,2026-02-19 12:00:00,6,64.91666666666667,64.91666666666667,0.0,True,24,True,6
3b707594844c71927430c6b8,6,train,N039,2025-12-10 12:00:00,3,100.0,100.0,0.0,True,24,True,3
fb2f9f9178a1497c2ce4c02c,5,train,N037,2026-02-04 06:00:00,1,100.0,100.0,0.0,True,24,True,1
f1286347431813cfffd3f568,1,train,N027,2025-12-19 12:00:00,3,100.0,100.0,0.0,True,24,True,3
3ae0f24a72b235d09e52586b,4,train,N031,2025-12-18 09:00:00,3,100.0,100.0,0.0,True,24,True,3
41f81225ee2fe6e9575f85bd,6,train,N039,2026-01-25 17:00:00,1,100.0,100.0,0.0,True,24,True,1
5a50fc4591e82e7df5839725,6,train,N049,2025-12-21 23:00:00,6,51.625,51.625,0.0,True,24,True,6
ba4239b36c0593c7d2ad12d1,3,train,N004,2026-01-04 22:00:00,3,90.0,90.0,0.0,True,24,True,3
a522761b9ee6cddff58aaaaa,6,train,N034,2026-01-31 14:00:00,3,100.0,100.0,0.0,True,24,True,3
1a3815cac04e8d2dbe0681d0,6,train,N015,2025-12-29 23:00:00,1,94.0,94.0,0.0,True,24,True,1
7671dbcdd21af57062f871de,2,train,N001,2026-01-05 09:00:00,1,90.0,90.0,0.0,True,24,True,1
d10afda40aae67462a68c8f7,4,test,N027,2026-02-15 18:00:00,3,95.66666666666667,95.66666666666667,0.0,True,24,True,3
0fe9484a60bbb4a67039f4a3,6,train,N008,2026-02-01 05:00:00,3,90.0,90.0,0.0,True,24,True,3
7ac35e1650152d8cb66025f3,5,train,N029,2026-01-16 20:00:00,6,98.0,98.0,0.0,True,24,True,6
c523a743e633da07417266c3,6,train,N020,2026-01-09 20:00:00,6,100.0,100.0,0.0,True,24,True,5
dca7904a2094155a7d2571c7,4,test,N032,2026-02-14 11:00:00,3,100.0,100.0,0.0,True,24,True,3
6c76e8b2cb0df88172b39a47,4,train,N032,2026-01-04 04:00:00,6,100.0,100.0,0.0,True,24,True,6
3de52a15b633f1683e341aa3,1,train,N025,2026-01-06 16:00:00,1,98.0,98.0,0.0,True,24,True,1
9b4348d402f79cd80c9e539d,1,train,N044,2026-01-10 14:00:00,6,65.56666666666666,65.56666666666666,0.0,True,24,True,5
8746d873cb00c3ca65edc198,3,train,N013,2025-12-20 08:00:00,6,94.0,94.0,0.0,True,24,True,6
c129f019fce01365d9185d47,4,train,N004,2026-02-01 00:00:00,1,90.0,90.0,0.0,True,24,True,1
0917b68b112f86baed5b93c7,2,train,N048,2026-01-12 02:00:00,6,70.66666666666666,70.66666666666666,0.0,True,24,True,6
c496652a9f643174657548b1,4,train,N019,2026-01-13 15:00:00,6,98.0,98.0,0.0,True,24,True,5
10749144dfb744c766f85954,2,train,N014,2025-12-12 08:00:00,1,94.0,94.0,0.0,True,24,True,1
29b1e14eecf44615b800cd59,3,train,N021,2025-12-18 11:00:00,1,100.0,100.0,0.0,True,24,True,1
3fe24e6a02c1473bebf81989,4,train,N013,2025-12-22 08:00:00,3,94.0,94.0,0.0,True,24,True,3
ad44332fa23dcfc2101fa253,3,test,N016,2026-02-05 16:00:00,6,97.9,97.9,0.0,True,24,True,5
98691f18132104b9cf873d60,2,test,N019,2026-01-27 02:00:00,1,98.0,98.0,0.0,True,24,True,1
643381ecd59404d89fe0cf85,2,train,N010,2026-01-10 02:00:00,3,94.0,94.0,0.0,True,24,True,3
6452fc4452a3dc7e1ef7d1fe,3,train,N049,2026-01-05 10:00:00,1,34.666666666666664,34.666666666666664,0.0,True,24,True,1
8c0955fe64d9c327a8bfcb43,4,train,N031,2026-01-25 00:00:00,3,100.0,100.0,0.0,True,24,True,3
d5099b1445453eeff419b1db,6,train,N050,2025-12-31 16:00:00,1,28.666666666666668,28.666666666666668,0.0,True,24,True,1
21e8128e6045b6062fc7ff52,5,train,N027,2025-12-20 13:00:00,6,100.0,100.0,0.0,True,24,True,5
d45a750d463e87b316686e8f,2,train,N001,2025-12-27 12:00:00,3,90.0,90.0,0.0,True,24,True,3
82854d0d31ee019e84fa2ad6,5,train,N046,2025-12-25 06:00:00,3,88.58333333333333,88.58333333333333,0.0,True,24,True,3
8487b21af8e2dca64e3d1225,6,train,N024,2026-01-23 17:00:00,3,100.0,100.0,0.0,True,24,True,3
1af548a1db286b74a259858d,4,train,N017,2025-12-15 03:00:00,1,99.0,99.0,0.0,True,24,True,1
1dea209166c55e1d65ab4001,3,test,N031,2026-02-04 01:00:00,1,100.0,100.0,0.0,True,24,True,1
5a04dbb8700ad98098bc8575,4,train,N047,2025-12-20 15:00:00,1,62.75,62.75,0.0,True,24,True,1
bf3139a60f0dcbfc6937beea,2,validation,N012,2026-01-19 02:00:00,6,94.0,94.0,0.0,True,24,True,5
3972eee1104acc177bc80412,3,train,N049,2026-01-04 02:00:00,1,53.0,53.0,0.0,True,24,True,1
bf784d09346a620d5e7222d4,4,train,N042,2025-12-10 22:00:00,3,78.0,78.0,0.0,True,24,True,3
81677ee102e18ad49254257c,5,train,N004,2026-01-10 23:00:00,3,90.0,90.0,0.0,True,24,True,3
45bd175ade84e3214bbb987f,4,train,N035,2026-01-04 20:00:00,1,100.0,100.0,0.0,True,24,True,1
7211a824c3b214ab63e06301,3,train,N020,2026-01-20 04:00:00,3,100.0,100.0,0.0,True,24,True,3
dec3edbd791d3a4a730b969c,3,train,N017,2025-12-11 10:00:00,3,99.0,99.0,0.0,True,24,True,3
37e91d9e110874c2ee10d713,6,train,N021,2025-12-29 12:00:00,1,100.0,100.0,0.0,True,24,True,1
af013fac85f3ca555a36c15c,4,test,N022,2026-02-11 23:00:00,6,98.0,98.0,0.0,True,24,True,5
83a34853684daf4f89b08ab7,4,validation,N049,2026-02-04 17:00:00,6,36.52777777777778,36.52777777777778,0.0,True,24,True,6
99f78874e092a2db60bab660,1,train,N011,2025-12-29 03:00:00,3,94.0,94.0,0.0,True,24,True,3
bac2563d911cbee166a558aa,4,train,N009,2026-01-09 20:00:00,6,90.0,90.0,0.0,True,24,True,5
1b9896df1ba27f2fd2701a64,5,train,N032,2025-12-14 15:00:00,6,95.29166666666667,95.29166666666667,0.0,True,24,True,6
8e6810e09fb3f9dcbbbd77cc,6,train,N033,2025-12-27 04:00:00,3,100.0,100.0,0.0,True,24,True,3
e863bf5c060339e122ff3361,6,train,N050,2025-12-21 17:00:00,3,32.583333333333336,32.583333333333336,0.0,True,24,True,3
6032fa113ad392f880fac618,2,test,N040,2026-01-31 08:00:00,6,100.0,100.0,0.0,True,24,True,5
1d016a9279bab36886f75c9c,2,test,N041,2026-01-27 07:00:00,6,86.6,86.6,0.0,True,24,True,5
39234abc8bdb8ec21a26a65a,5,test,N009,2026-02-16 06:00:00,1,90.0,90.0,0.0,True,24,True,1
9d4dbbffc4d3e0a80f063d40,4,train,N036,2025-12-27 14:00:00,1,100.0,100.0,0.0,True,24,True,1
e9fa9ce39db00f8fce9453bb,4,train,N013,2026-01-08 08:00:00,6,94.0,94.0,0.0,True,24,True,6
823d9629844817f38c1f137b,3,test,N017,2026-02-04 02:00:00,1,99.0,99.0,0.0,True,24,True,1
43e188c0996b1dda186ed177,5,train,N015,2025-12-27 05:00:00,1,94.0,94.0,0.0,True,24,True,1
3d5471ba221bda53336f5d05,2,train,N043,2025-12-26 12:00:00,1,66.0,66.0,0.0,True,24,True,1
9d92b4cda6db8209fee003f3,5,train,N033,2025-12-31 18:00:00,1,100.0,100.0,0.0,True,24,True,1
fa8e2a4933533663e2440fe9,3,train,N013,2025-12-21 03:00:00,1,94.0,94.0,0.0,True,24,True,1
5daf428575292066c920b7e2,1,train,N037,2025-12-30 06:00:00,1,100.0,100.0,0.0,True,24,True,1
dd73c6b9cc69f3829470ac47,2,test,N008,2026-01-30 14:00:00,3,90.0,90.0,0.0,True,24,True,3
dcc761e30466ba0c1c6c453b,3,train,N018,2025-12-14 12:00:00,3,98.0,98.0,0.0,True,24,True,3
d819c5905946ba15896dd4c2,6,train,N050,2026-01-01 20:00:00,1,39.0,39.0,0.0,True,24,True,1
88086882a4eec6ae855713e4,4,train,N017,2025-12-21 00:00:00,1,99.0,99.0,0.0,True,24,True,1
a0b992e24255df4cee911cb3,6,train,N013,2026-01-07 06:00:00,1,94.0,94.0,0.0,True,24,True,1
96efc218b34b039a6106e34b,5,train,N051,2026-02-08 01:00:00,3,78.0,78.0,0.0,True,24,True,3
7f559bdce059b50996c58bd7,5,train,N008,2026-01-06 07:00:00,3,90.0,90.0,0.0,True,24,True,3
a3226e3e3b47896a3a2e30e4,3,train,N012,2026-01-04 03:00:00,6,94.0,94.0,0.0,True,24,True,6
79b6fbcb7ac065948d35d18a,6,train,N050,2026-01-23 00:00:00,6,52.4,52.4,0.0,True,24,True,5
1ab9682f5f333222dac39fc3,4,train,N030,2026-01-07 10:00:00,6,98.0,98.0,0.0,True,24,True,6
9351942823475312cc8dd8af,1,train,N004,2025-12-27 09:00:00,3,90.0,90.0,0.0,True,24,True,3
e5ac3b091d17d6d02309fb7d,4,validation,N020,2026-02-06 15:00:00,6,100.0,100.0,0.0,True,24,True,6
aaac507574d216951b4d5ec8,4,validation,N031,2026-02-04 22:00:00,3,100.0,100.0,0.0,True,24,True,3
144ce7e2bf7016e9a802e3a1,5,train,N026,2026-01-01 13:00:00,3,100.0,100.0,0.0,True,24,True,3
8841351a78c5327c008bc12b,6,train,N049,2026-01-14 03:00:00,6,34.4,34.4,0.0,True,24,True,5
9c685e7da08b30873e7d60cf,2,train,N008,2025-12-29 12:00:00,1,90.0,90.0,0.0,True,24,True,1
106002156c41e4b31bafa672,2,train,N033,2026-01-04 05:00:00,6,100.0,100.0,0.0,True,24,True,6
6be53816d1f854f8bcfa62bf,6,train,N006,2026-01-27 16:00:00,1,90.0,90.0,0.0,True,24,True,1
711fb2122bbb3e7f517e24d0,3,train,N006,2026-01-24 22:00:00,1,79.0,79.0,0.0,True,24,True,1
be50e8a2deed03c0af0daa51,4,train,N030,2026-01-21 13:00:00,6,98.0,98.0,0.0,True,24,True,6
ea49959a82b68b8a156cf976,6,train,N019,2026-01-03 22:00:00,3,95.33333333333333,95.33333333333333,0.0,True,24,True,3
10a3aa9f1e4b73aaf8591ebb,3,train,N011,2025-12-11 13:00:00,6,94.0,94.0,0.0,True,24,True,5
6b40636ae9db2a2c9e05be9e,5,train,N004,2025-12-17 01:00:00,1,90.0,90.0,0.0,True,24,True,1
554eedc3208085f3e3c5a833,4,train,N018,2025-12-18 09:00:00,1,98.0,98.0,0.0,True,24,True,1
e526eae998d6d2e55b96a781,1,train,N003,2026-01-06 02:00:00,6,90.0,90.0,0.0,True,24,True,6
93bb08967a2ad6a1d94fd6e8,1,train,N008,2025-12-11 15:00:00,1,90.0,90.0,0.0,True,24,True,1
721adaa7d0d12c90ea0b7dd4,3,validation,N022,2026-01-26 16:00:00,1,98.0,98.0,0.0,True,24,True,1
bd15ed59d1941b3b767a7a9f,4,train,N047,2025-12-09 16:00:00,1,63.25,63.25,0.0,True,24,True,1
06c4de066b1cf4030fab2c5a,6,train,N045,2025-12-30 08:00:00,6,62.416666666666664,62.416666666666664,0.0,True,24,True,6
4980805e180a98b6001007ab,4,train,N034,2025-12-24 10:00:00,1,100.0,100.0,0.0,True,24,True,1
4744c1a63f24e9496662e13f,5,train,N008,2026-02-02 04:00:00,6,90.0,90.0,0.0,True,24,True,5
c83ddba64024fefd9a776413,2,train,N003,2026-01-11 09:00:00,6,90.0,90.0,0.0,True,24,True,6
2a286d79aa260299de42a98f,6,train,N028,2026-01-04 06:00:00,3,100.0,100.0,0.0,True,24,True,3
44acf43582319a41aa7d5986,6,train,N032,2026-01-11 06:00:00,3,100.0,100.0,0.0,True,24,True,3
49466780c4b1e2f40a34fde2,1,train,N030,2025-12-28 15:00:00,6,95.19444444444446,95.19444444444446,0.0,True,24,True,6
f2040b10bc1e5cfb5bd97eaa,1,train,N002,2025-12-20 11:00:00,6,94.0,94.0,0.0,True,24,True,6
ccfa02f7a8979b7139c14155,2,train,N014,2025-12-10 13:00:00,3,94.0,94.0,0.0,True,24,True,3
400be8dd5bec4dabfb268760,3,train,N029,2026-01-10 05:00:00,1,98.0,98.0,0.0,True,24,True,1
e94c3c98bb017a911ff130ad,5,train,N011,2026-01-07 01:00:00,6,94.0,94.0,0.0,True,24,True,5
2bab160f79d222434d5403a6,2,train,N019,2025-12-17 18:00:00,6,97.04166666666667,97.04166666666667,0.0,True,24,True,6
aa61cea00ba048d4922d3cd0,2,test,N046,2026-01-30 21:00:00,3,88.0,88.0,0.0,True,24,True,3
58279a9ebcfc8c4d5f67cbe6,4,train,N027,2026-01-19 21:00:00,6,100.0,100.0,0.0,True,24,True,5
672ab54f6aa7d2ead21a03d4,2,train,N049,2025-12-22 05:00:00,6,32.86111111111111,32.86111111111111,0.0,True,24,True,6
4e691730d225f57f091caff8,1,train,N024,2025-12-10 16:00:00,1,100.0,100.0,0.0,True,24,True,1
a22c42e759d371f39b10d0b8,3,train,N007,2026-01-04 02:00:00,3,90.0,90.0,0.0,True,24,True,3
5b50b3c74dcf6e4cab1caa0a,2,train,N015,2025-12-17 01:00:00,1,94.0,94.0,0.0,True,24,True,1
23d2d007459ccaea12982f57,3,validation,N041,2026-01-29 00:00:00,1,88.0,88.0,0.0,True,24,True,1
eebfba0c5395910501bc5a3b,4,validation,N050,2026-02-04 04:00:00,1,49.666666666666664,49.666666666666664,0.0,True,24,True,1
72ed3972dd84657859e08e29,6,train,N013,2025-12-27 00:00:00,6,94.0,94.0,0.0,True,24,True,6
09adc8e0c279c4fd931bd229,3,train,N005,2025-12-18 04:00:00,1,43.0,43.0,0.0,True,24,True,1
943b13efeea463cabe837677,3,train,N034,2026-01-15 08:00:00,6,100.0,100.0,0.0,True,24,True,5
